SKU,Sending plant,Sending Warehouse,Factory,Material document number,Booking Date,year,Reference,Receiving plant,Receiving Warehouse,Product Type,Number of PKT,Number of master,Number of pallet,Product Group,Month,week_of_year,Class,Cross Transfer Cost
2203207,4177,Dreieich,LGH,4900252596,03/02/23,2023,4032436679,4156,Krefeld,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,2,5,CX,117.38445692855578
2203210,4177,Dreieich,RAD,4900252596,03/02/23,2023,4032436679,4156,Krefeld,Cigaretten,250.0,10.0,0.238095238095238,FMC_A-Marke,2,5,CX,27.948680221084707
2203279,4177,Dreieich,TAR,4900252596,03/02/23,2023,4032436679,4156,Krefeld,Cigaretten,3240.0,108.0,3.0,FMC_A-Marke,2,5,CX,352.15337078566733
2204225,4177,Dreieich,JOU,4900252596,03/02/23,2023,4032436679,4156,Krefeld,RYO,60.0,5.0,0.1041666666666666,FCT_A-Marke,2,5,CX,12.22754759672456
2207947,4177,Dreieich,TAR,4900252596,03/02/23,2023,4032436679,4156,Krefeld,MYO,671.9999999999999,83.99999999999999,3.0,FCT_A-Marke,2,5,CX,352.1533707856673
2198121,4177,Dreieich,3D_TCI,4900252602,03/02/23,2023,4032436680,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,2,5,CX,25.22954048140044
2198123,4177,Dreieich,3D_TCI,4900252602,03/02/23,2023,4032436680,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,5,CX,8.409846827
2198126,4177,Dreieich,3D_TCI,4900252602,03/02/23,2023,4032436680,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,5,CX,8.409846827
2203271,4177,Dreieich,RAD,4900252602,03/02/23,2023,4032436680,4164,Meerane,Cigaretten,2100.0,84.0,2.0,FMC_A-Marke,2,5,CX,201.8363238512035
2203279,4177,Dreieich,TAR,4900252602,03/02/23,2023,4032436680,4164,Meerane,Cigaretten,3240.0,108.0,3.0,FMC_A-Marke,2,5,CX,302.75448577680527
2203311,4177,Dreieich,RAD,4900252602,03/02/23,2023,4032436680,4164,Meerane,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,2,5,CX,100.91816192560177
2204225,4177,Dreieich,JOU,4900252602,03/02/23,2023,4032436680,4164,Meerane,RYO,60.0,5.0,0.1041666666666666,FCT_A-Marke,2,5,CX,10.51230853391685
2204539,4177,Dreieich,TAR,4900252602,03/02/23,2023,4032436680,4164,Meerane,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,2,5,CX,201.8363238512035
2204541,4177,Dreieich,RAD,4900252602,03/02/23,2023,4032436680,4164,Meerane,Cigaretten,1050.0,42.0,1.0,FMC_A-Marke,2,5,CX,100.91816192560177
2198917,4177,Dreieich,RAD,4900262309,06/02/23,2023,4032438134,4135,Langenhagen,Cigaretten,1800.0,72.0,2.0,FMC_PrivateLabel,2,6,CZ,234.585
2204411,4177,Dreieich,TAR,4900262309,06/02/23,2023,4032438134,4135,Langenhagen,MYO,864.0,108.0,2.0,FCT_A-Marke,2,6,BY,234.585
2197951,4177,Dreieich,LGH,4900262457,06/02/23,2023,4032438135,4156,Krefeld,Cigaretten,600.0,20.0,0.5555555555555556,FMC_A-Marke,2,6,CX,56.68987616099073
2203207,4177,Dreieich,LGH,4900262457,06/02/23,2023,4032438135,4156,Krefeld,Cigaretten,300.0,10.000000000000002,0.2777777777777778,FMC_A-Marke,2,6,CX,28.34493808049537
2203265,4177,Dreieich,TAR,4900262457,06/02/23,2023,4032438135,4156,Krefeld,Cigaretten,60.0,2.0,0.055555556,FMC_A-Marke,2,6,CX,5.668987616099073
2203274,4177,Dreieich,TAR,4900262457,06/02/23,2023,4032438135,4156,Krefeld,Cigaretten,3240.0,108.0,3.0,FMC_A-Marke,2,6,CX,306.12533126934994
2203309,4177,Dreieich,RAD,4900262457,06/02/23,2023,4032438135,4156,Krefeld,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,2,6,CZ,102.04177708978332
2203311,4177,Dreieich,RAD,4900262457,06/02/23,2023,4032438135,4156,Krefeld,Cigaretten,375.0,15.000000000000002,0.4166666666666667,FMC_A-Marke,2,6,CX,42.51740712074306
2204225,4177,Dreieich,JOU,4900262457,06/02/23,2023,4032438135,4156,Krefeld,RYO,576.0000000000001,48.0,1.0,FCT_A-Marke,2,6,CX,102.04177708978332
2204414,4177,Dreieich,TAR,4900262457,06/02/23,2023,4032438135,4156,Krefeld,MYO,1296.0,108.0,2.0,FCT_A-Marke,2,6,BY,204.08355417956665
2204544,4177,Dreieich,RAD,4900262457,06/02/23,2023,4032438135,4156,Krefeld,Cigaretten,600.0,20.0,0.6666666666666666,FMC_A-Marke,2,6,CX,68.02785139318887
2198117,4135,Langenhagen,3D_TCI,4900262494,06/02/23,2023,4032438138,4156,Krefeld,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,2,6,CX,124.51366666666668
2198123,4135,Langenhagen,3D_TCI,4900262494,06/02/23,2023,4032438138,4156,Krefeld,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,2,6,CX,124.51366666666668
2198125,4135,Langenhagen,3D_TCI,4900262494,06/02/23,2023,4032438138,4156,Krefeld,Blu,60.0,5.0,0.0245098039215686,E-VAPOUR,2,6,CX,18.31083333333333
2198126,4135,Langenhagen,3D_TCI,4900262494,06/02/23,2023,4032438138,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,6,CX,62.25683333333334
2198117,4135,Langenhagen,3D_TCI,4900262509,06/02/23,2023,4032438139,4164,Meerane,Blu,816.0,68.0,0.3333333333333333,E-VAPOUR,2,6,CX,62.456648111332
2198118,4135,Langenhagen,3D_TCI,4900262509,06/02/23,2023,4032438139,4164,Meerane,Blu,60.0,5.0,0.0245098039215686,E-VAPOUR,2,6,CX,4.592400596
2198123,4135,Langenhagen,3D_TCI,4900262509,06/02/23,2023,4032438139,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,2,6,CX,31.228324055666
2198125,4135,Langenhagen,3D_TCI,4900262509,06/02/23,2023,4032438139,4164,Meerane,Blu,60.0,5.0,0.0245098039215686,E-VAPOUR,2,6,CX,4.592400596
2198126,4135,Langenhagen,3D_TCI,4900262509,06/02/23,2023,4032438139,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,6,CX,15.614162027832998
2203309,4135,Langenhagen,RAD,4900262509,06/02/23,2023,4032438139,4164,Meerane,Cigaretten,500.0,20.0,0.5555555555555556,FMC_A-Marke,2,6,CZ,104.09441351888668
2203311,4135,Langenhagen,RAD,4900262509,06/02/23,2023,4032438139,4164,Meerane,Cigaretten,1150.0,46.00000000000001,1.277777777777778,FMC_A-Marke,2,6,CX,239.4171510934394
2198118,4135,Langenhagen,3D_TCI,4900262515,06/02/23,2023,4032438140,4177,Dreieich,Blu,24.0,2.0,0.009803922,E-VAPOUR,2,6,CX,1.6888601769911504
2198124,4135,Langenhagen,3D_TCI,4900262515,06/02/23,2023,4032438140,4177,Dreieich,Blu,24.0,2.0,0.009803922,E-VAPOUR,2,6,CX,1.6888601769911504
2203198,4135,Langenhagen,LGH,4900262515,06/02/23,2023,4032438140,4177,Dreieich,Cigaretten,1500.0,60.0,2.0,FMC_A-Marke,2,6,BZ,344.5274761061947
2203270,4135,Langenhagen,LGH,4900262515,06/02/23,2023,4032438140,4177,Dreieich,Cigaretten,750.0,30.0,0.75,FMC_A-Marke,2,6,CX,129.1978035
2203198,4156,Krefeld,LGH,4900262523,06/02/23,2023,4032438141,4164,Meerane,Cigaretten,1500.0,60.0,2.0,FMC_A-Marke,2,6,BZ,528.33
2205233,4156,Krefeld,RAD,4900262527,06/02/23,2023,4032438142,4177,Dreieich,MYO,480.0,80.0,4.0,FCT_A-Marke,2,6,BX,447.17
2198898,4164,Meerane,TAR,4900262539,06/02/23,2023,4032438143,4135,Langenhagen,Cigaretten,2700.0,108.0,3.0,FMC_PrivateLabel,2,6,CX,282.4433720930233
2204387,4164,Meerane,TAR,4900262539,06/02/23,2023,4032438143,4135,Langenhagen,MYO,540.0,54.0,1.0,FCT_A-Marke,2,6,BY,94.14779069767442
2204544,4164,Meerane,RAD,4900262539,06/02/23,2023,4032438143,4135,Langenhagen,Cigaretten,540.0,18.0,0.6,FMC_A-Marke,2,6,CX,56.48867441860465
2208622,4164,Meerane,TAR,4900262539,06/02/23,2023,4032438143,4135,Langenhagen,MYO,895.9999999999999,112.0,4.0,FCT_A-Marke,2,6,CX,376.5911627906977
2203270,4164,Meerane,LGH,4900262546,06/02/23,2023,4032438144,4177,Dreieich,Cigaretten,750.0,30.0,0.75,FMC_A-Marke,2,6,CX,70.92710526315788
2205229,4164,Meerane,TAR,4900262546,06/02/23,2023,4032438144,4177,Dreieich,MYO,2160.0,216.0,4.0,FCT_A-Marke,2,6,BY,378.2778947368421
2198125,4135,Langenhagen,3D_TCI,4900272917,07/02/23,2023,4032440011,4156,Krefeld,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,2,6,CX,50.0
2198918,4135,Langenhagen,RAD,4900272921,07/02/23,2023,4032440012,4164,Meerane,Cigaretten,900.0,36.0,1.0,FMC_PrivateLabel,2,6,CZ,392.91
2198123,4135,Langenhagen,3D_TCI,4900272925,07/02/23,2023,4032440013,4177,Dreieich,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,2,6,CX,36.70023076923077
2203297,4135,Langenhagen,RAD,4900272925,07/02/23,2023,4032440013,4177,Dreieich,Cigaretten,2100.0,84.0,2.0,FMC_A-Marke,2,6,CY,440.40276923076925
2171451,4177,Dreieich,SE_SKR,4900273277,07/02/23,2023,4032440014,4135,Langenhagen,Chewing Tobacco,200.0,4.166666666666667,0.1736111111111111,others,2,6,CY,23.06795651802738
2171452,4177,Dreieich,SE_SKR,4900273277,07/02/23,2023,4032440014,4135,Langenhagen,Chewing Tobacco,450.0,9.375,0.390625,others,2,6,CZ,51.90290217
2198126,4177,Dreieich,3D_TCI,4900273277,07/02/23,2023,4032440014,4135,Langenhagen,Blu,60.0,5.0,0.0245098039215686,E-VAPOUR,2,6,CX,3.2566526848979827
2204411,4177,Dreieich,TAR,4900273277,07/02/23,2023,4032440014,4135,Langenhagen,MYO,1295.9999999999998,161.99999999999997,3.0,FCT_A-Marke,2,6,BY,398.614288631513
2198916,4177,Dreieich,RAD,4900273278,07/02/23,2023,4032440015,4135,Langenhagen,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,2,6,CZ,458.91
2196733,4177,Dreieich,TAR,4900273292,07/02/23,2023,4032440016,4164,Meerane,MYO,6048.0,288.0,8.0,others,2,6,AX,653.5353769911505
2198137,4177,Dreieich,3D_TCI,4900273292,07/02/23,2023,4032440016,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,2,6,CX,20.42298053097345
2203208,4177,Dreieich,LGH,4900273292,07/02/23,2023,4032440016,4164,Meerane,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,2,6,CX,163.38384424778764
2204225,4177,Dreieich,JOU,4900273292,07/02/23,2023,4032440016,4164,Meerane,RYO,300.0,25.0,0.5208333333333334,FCT_A-Marke,2,6,CX,42.54787610619469
2204411,4177,Dreieich,TAR,4900273292,07/02/23,2023,4032440016,4164,Meerane,MYO,432.0,54.0,1.0,FCT_A-Marke,2,6,BY,81.69192212389382
2198898,4156,Krefeld,TAR,4900273302,07/02/23,2023,4032440017,4135,Langenhagen,Cigaretten,900.0,36.0,1.0,FMC_PrivateLabel,2,6,CX,49.54417553191489
2198900,4156,Krefeld,TAR,4900273302,07/02/23,2023,4032440017,4135,Langenhagen,Cigaretten,1800.0,72.0,2.0,FMC_PrivateLabel,2,6,CY,99.08835106382978
2198920,4156,Krefeld,CAN,4900273302,07/02/23,2023,4032440017,4135,Langenhagen,Cigarren,375.0,15.0,0.4285714285714285,others,2,6,CZ,21.233218085106383
2205233,4156,Krefeld,RAD,4900273302,07/02/23,2023,4032440017,4135,Langenhagen,MYO,1200.0,200.0,10.0,FCT_A-Marke,2,6,BX,495.4417553191489
2198898,4156,Krefeld,TAR,4900273305,07/02/23,2023,4032440018,4164,Meerane,Cigaretten,300.0,12.0,0.3333333333333333,FMC_PrivateLabel,2,6,CX,265.959
2198900,4156,Krefeld,TAR,4900273305,07/02/23,2023,4032440018,4164,Meerane,Cigaretten,300.0,12.0,0.3333333333333333,FMC_PrivateLabel,2,6,CY,265.959
2196976,4156,Krefeld,RAD,4900273310,07/02/23,2023,4032440019,4177,Dreieich,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,2,6,CY,111.7925
2204843,4156,Krefeld,RAD,4900273310,07/02/23,2023,4032440019,4177,Dreieich,Cigaretten,3150.0,126.0,3.0,FMC_PrivateLabel,2,6,AY,335.3775
2204393,4135,Langenhagen,TAR,4900273965,08/02/23,2023,4032440020,4156,Krefeld,MYO,895.9999999999999,112.0,4.0,FCT_A-Marke,2,6,CX,16.666666666666664
2204414,4135,Langenhagen,TAR,4900273965,08/02/23,2023,4032440020,4156,Krefeld,MYO,5184.0,432.0,8.0,FCT_A-Marke,2,6,BY,33.33333333333333
2204225,4135,Langenhagen,JOU,4900274039,08/02/23,2023,4032440021,4164,Meerane,RYO,360.0,30.0,0.625,FCT_A-Marke,2,6,CX,3.6231884057971016
2204415,4135,Langenhagen,TAR,4900274039,08/02/23,2023,4032440021,4164,Meerane,MYO,5184.0,432.0,8.0,FCT_A-Marke,2,6,BY,46.37681159
2198121,4135,Langenhagen,3D_TCI,4900283469,08/02/23,2023,4032441784,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,6,CX,50.0
2198119,4135,Langenhagen,3D_TCI,4900283474,08/02/23,2023,4032441785,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,2,6,CX,67.80030000000001
2198121,4135,Langenhagen,3D_TCI,4900283474,08/02/23,2023,4032441785,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,6,CX,22.6001
2198137,4135,Langenhagen,3D_TCI,4900283474,08/02/23,2023,4032441785,4164,Meerane,Blu,816.0,68.0,0.3333333333333333,E-VAPOUR,2,6,CX,90.4004
2203297,4135,Langenhagen,RAD,4900283474,08/02/23,2023,4032441785,4164,Meerane,Cigaretten,1050.0,42.0,1.0,FMC_A-Marke,2,6,CY,271.20120000000003
2196732,4156,Krefeld,RAD,4900283483,08/02/23,2023,4032441787,4164,Meerane,MYO,2400.0,200.0,10.0,others,2,6,CX,1156.0
2204540,4164,Meerane,TAR,4900283496,08/02/23,2023,4032441788,4135,Langenhagen,Cigaretten,125.0,5.0,0.1388888888888889,FMC_A-Marke,2,6,CX,13.72052048
2205233,4164,Meerane,RAD,4900283496,08/02/23,2023,4032441788,4135,Langenhagen,MYO,960.0,160.0,8.0,FCT_A-Marke,2,6,BX,790.3019795221843
2203272,4164,Meerane,RAD,4900283499,08/02/23,2023,4032441789,4156,Krefeld,Cigaretten,1050.0,42.0,1.0,FMC_A-Marke,2,6,CX,98.375
2204387,4164,Meerane,TAR,4900283499,08/02/23,2023,4032441789,4156,Krefeld,MYO,540.0,54.0,1.0,FCT_A-Marke,2,6,BY,98.375
2207238,4164,Meerane,RAD,4900283499,08/02/23,2023,4032441789,4156,Krefeld,Cigaretten,1800.0,60.0,2.0,FMC_A-Marke,2,6,CX,196.75
2207239,4164,Meerane,RAD,4900283499,08/02/23,2023,4032441789,4156,Krefeld,Cigaretten,450.0,15.0,0.5,FMC_A-Marke,2,6,CX,49.1875
2196670,4177,Dreieich,TAR,4900283595,08/02/23,2023,4032441791,4135,Langenhagen,Cigaretten,10800.0,360.0,10.0,FMC_A-Marke,2,6,BY,955.78125
2196975,4177,Dreieich,RAD,4900283595,08/02/23,2023,4032441791,4135,Langenhagen,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,2,6,BY,95.578125
2204411,4177,Dreieich,TAR,4900283595,08/02/23,2023,4032441791,4135,Langenhagen,MYO,432.0,54.0,1.0,FCT_A-Marke,2,6,BY,95.578125
2204539,4177,Dreieich,TAR,4900283595,08/02/23,2023,4032441791,4135,Langenhagen,Cigaretten,4320.0,144.0,4.0,FMC_A-Marke,2,6,CX,382.3125
2198117,4177,Dreieich,3D_TCI,4900283751,08/02/23,2023,4032441792,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,6,CX,11.546898305084744
2198917,4177,Dreieich,RAD,4900283751,08/02/23,2023,4032441792,4156,Krefeld,Cigaretten,1800.0,72.0,2.0,FMC_PrivateLabel,2,6,CZ,277.12555932203384
2204539,4177,Dreieich,TAR,4900283751,08/02/23,2023,4032441792,4156,Krefeld,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,2,6,CX,138.56277966101692
2204540,4177,Dreieich,TAR,4900283751,08/02/23,2023,4032441792,4156,Krefeld,Cigaretten,175.0,7.0,0.1944444444444444,FMC_A-Marke,2,6,CX,26.942762711864404
2196711,4177,Dreieich,TAR,4900283758,08/02/23,2023,4032441793,4164,Meerane,Cigaretten,2700.0,108.0,3.0,FMC_PrivateLabel,2,6,CX,366.8646206896552
2196975,4177,Dreieich,RAD,4900283758,08/02/23,2023,4032441793,4164,Meerane,Cigaretten,2100.0,84.0,2.0,FMC_PrivateLabel,2,6,BY,244.57641379310343
2198117,4177,Dreieich,3D_TCI,4900283758,08/02/23,2023,4032441793,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,2,6,CX,20.38136781609196
2198123,4177,Dreieich,3D_TCI,4900283758,08/02/23,2023,4032441793,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,6,CX,10.190683908045978
2203274,4177,Dreieich,TAR,4900283758,08/02/23,2023,4032441793,4164,Meerane,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,2,6,CX,244.57641379310343
2204415,4135,Langenhagen,TAR,4900284609,08/02/23,2023,4032441797,4156,Krefeld,MYO,5184.0,432.0,8.0,FCT_A-Marke,2,6,BY,50.0
2198917,4177,Dreieich,RAD,4900292035,09/02/23,2023,4032443292,4135,Langenhagen,Cigaretten,900.0,36.0,1.0,FMC_PrivateLabel,2,6,CZ,117.51810810810812
2203190,4177,Dreieich,TAR,4900292035,09/02/23,2023,4032443292,4135,Langenhagen,Cigaretten,500.0,20.0,0.5555555555555556,FMC_A-Marke,2,6,CX,65.28783783783784
2203208,4177,Dreieich,LGH,4900292035,09/02/23,2023,4032443292,4135,Langenhagen,Cigaretten,600.0,20.000000000000004,0.5555555555555557,FMC_A-Marke,2,6,CX,65.28783783783786
2203278,4177,Dreieich,TAR,4900292035,09/02/23,2023,4032443292,4135,Langenhagen,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,2,6,CX,117.51810810810812
2203283,4177,Dreieich,TAR,4900292035,09/02/23,2023,4032443292,4135,Langenhagen,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,2,6,CX,117.51810810810812
2203190,4177,Dreieich,TAR,4900292149,09/02/23,2023,4032443293,4156,Krefeld,Cigaretten,500.0,20.0,0.5555555555555556,FMC_A-Marke,2,6,CX,60.90368421052632
2203208,4177,Dreieich,LGH,4900292149,09/02/23,2023,4032443293,4156,Krefeld,Cigaretten,600.0,20.000000000000004,0.5555555555555557,FMC_A-Marke,2,6,CX,60.90368421052633
2203283,4177,Dreieich,TAR,4900292149,09/02/23,2023,4032443293,4156,Krefeld,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,2,6,CX,109.62663157894735
2204414,4177,Dreieich,TAR,4900292149,09/02/23,2023,4032443293,4156,Krefeld,MYO,1296.0,108.0,2.0,FCT_A-Marke,2,6,BY,219.25326315789476
2205046,4177,Dreieich,RAD,4900292149,09/02/23,2023,4032443293,4156,Krefeld,Cigaretten,100.0,4.0,0.1111111111111111,FMC_A-Marke,2,6,CX,12.180736842105263
2196670,4177,Dreieich,TAR,4900292157,09/02/23,2023,4032443294,4164,Meerane,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,2,6,BY,74.92061946902655
2196732,4177,Dreieich,RAD,4900292157,09/02/23,2023,4032443294,4164,Meerane,MYO,480.0,40.0,2.0,others,2,6,CX,149.8412389380531
2196733,4177,Dreieich,TAR,4900292157,09/02/23,2023,4032443294,4164,Meerane,MYO,4536.0,216.0,6.0,others,2,6,AX,449.52371681415934
2203190,4177,Dreieich,TAR,4900292157,09/02/23,2023,4032443294,4164,Meerane,Cigaretten,500.0,20.0,0.5555555555555556,FMC_A-Marke,2,6,CX,41.622566371681415
2203278,4177,Dreieich,TAR,4900292157,09/02/23,2023,4032443294,4164,Meerane,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,2,6,CX,74.92061946902655
2203283,4177,Dreieich,TAR,4900292157,09/02/23,2023,4032443294,4164,Meerane,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,2,6,CX,74.92061946902655
2204539,4177,Dreieich,TAR,4900292157,09/02/23,2023,4032443294,4164,Meerane,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,2,6,CX,74.92061946902655
2207233,4135,Langenhagen,TAR,4900292159,09/02/23,2023,4032443295,4177,Dreieich,Cigaretten,250.0,10.0,0.2777777777777778,FMC_A-Marke,2,6,CX,50.0
2171451,4135,Langenhagen,SE_SKR,4900292160,09/02/23,2023,4032443296,4164,Meerane,Chewing Tobacco,47.99999999999999,1.0,0.0416666666666666,others,2,6,CY,31.048428571428577
2171452,4135,Langenhagen,SE_SKR,4900292160,09/02/23,2023,4032443296,4164,Meerane,Chewing Tobacco,47.99999999999999,1.0,0.0416666666666666,others,2,6,CZ,31.048428571428577
2198117,4135,Langenhagen,3D_TCI,4900292160,09/02/23,2023,4032443296,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,2,6,CX,62.096857142857154
2198121,4135,Langenhagen,3D_TCI,4900292160,09/02/23,2023,4032443296,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,2,6,CX,124.19371428571432
2198123,4135,Langenhagen,3D_TCI,4900292160,09/02/23,2023,4032443296,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,2,6,CX,186.29057142857144
2193142,4177,Dreieich,3D_TCI,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,6.0,0.5,0.00245098,E-VAPOUR,2,6,,50.84155867211079
2198119,4177,Dreieich,3D_TCI,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,23.0,1.9166666666666667,0.009395425,E-VAPOUR,2,6,CX,194.8926415764247
2198121,4177,Dreieich,3D_TCI,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,15.0,1.25,0.006127451,E-VAPOUR,2,6,CX,127.10389668027696
2198125,4177,Dreieich,3D_TCI,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,7.000000000000001,0.5833333333333334,0.002859477,E-VAPOUR,2,6,CX,59.31515178412925
2198126,4177,Dreieich,3D_TCI,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,12.0,1.0,0.004901961,E-VAPOUR,2,6,CX,101.68311734422156
2198127,4177,Dreieich,3D_TCI,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,19.0,1.5833333333333337,0.007761438,E-VAPOUR,2,6,CX,160.99826912835084
2198136,4177,Dreieich,3D_TCI,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,10.0,0.8333333333333334,0.004084967,E-VAPOUR,2,6,CX,84.73593112018465
2198137,4177,Dreieich,3D_TCI,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,3.0,0.25,0.00122549,E-VAPOUR,2,6,CX,25.420779336055396
2202334,4177,Dreieich,3D_RAD,4900301175,10/02/23,2023,4032444779,4135,Langenhagen,Blu,4.0,0.3333333333333333,0.003030303,E-VAPOUR,2,6,CX,62.85865435824607
2198117,4135,Langenhagen,3D_TCI,4900301807,10/02/23,2023,4032444780,4156,Krefeld,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,2,6,CX,76.9675
2198123,4135,Langenhagen,3D_TCI,4900301807,10/02/23,2023,4032444780,4156,Krefeld,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,2,6,CX,76.9675
2198136,4135,Langenhagen,3D_TCI,4900301807,10/02/23,2023,4032444780,4156,Krefeld,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,2,6,CX,76.9675
2198137,4135,Langenhagen,3D_TCI,4900301807,10/02/23,2023,4032444780,4156,Krefeld,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,2,6,CX,76.9675
2198117,4135,Langenhagen,3D_TCI,4900301812,10/02/23,2023,4032444781,4164,Meerane,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,2,6,CX,14.909999999999998
2198119,4135,Langenhagen,3D_TCI,4900301812,10/02/23,2023,4032444781,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,2,6,CX,76.041
2198123,4135,Langenhagen,3D_TCI,4900301812,10/02/23,2023,4032444781,4164,Meerane,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,2,6,CX,14.909999999999998
2198126,4135,Langenhagen,3D_TCI,4900301812,10/02/23,2023,4032444781,4164,Meerane,Blu,36.0,3.0,0.0147058823529411,E-VAPOUR,2,6,CX,4.473
2198137,4135,Langenhagen,3D_TCI,4900301812,10/02/23,2023,4032444781,4164,Meerane,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,2,6,CX,14.909999999999998
2203297,4135,Langenhagen,RAD,4900301812,10/02/23,2023,4032444781,4164,Meerane,Cigaretten,1050.0,42.0,1.0,FMC_A-Marke,2,6,CY,304.164
2196975,4177,Dreieich,RAD,4900301846,10/02/23,2023,4032444782,4135,Langenhagen,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,2,6,BY,117.2925
2203193,4177,Dreieich,TAR,4900301846,10/02/23,2023,4032444782,4135,Langenhagen,Cigaretten,2100.0,84.0,2.0,FMC_A-Marke,2,6,CX,234.585
2204411,4177,Dreieich,TAR,4900301846,10/02/23,2023,4032444782,4135,Langenhagen,MYO,432.0,54.0,1.0,FCT_A-Marke,2,6,BY,117.2925
2196712,4177,Dreieich,TAR,4900301859,10/02/23,2023,4032444783,4156,Krefeld,Cigaretten,2700.0,108.0,3.0,FMC_PrivateLabel,2,6,CX,231.67313513513517
2196975,4177,Dreieich,RAD,4900301859,10/02/23,2023,4032444783,4156,Krefeld,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,2,6,BY,77.22437837837838
2203189,4177,Dreieich,TAR,4900301859,10/02/23,2023,4032444783,4156,Krefeld,Cigaretten,250.0,10.0,0.2777777777777778,FMC_A-Marke,2,6,CX,21.451216216216217
2203193,4177,Dreieich,TAR,4900301859,10/02/23,2023,4032444783,4156,Krefeld,Cigaretten,2100.0,84.0,2.0,FMC_A-Marke,2,6,CX,154.44875675675675
2203274,4177,Dreieich,TAR,4900301859,10/02/23,2023,4032444783,4156,Krefeld,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,2,6,CX,154.44875675675675
